,state,district,recovered,confirmed,deceased,active,date,Classification,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Jains,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density
143,Meghalaya,unknown,0.0,5.0,1.0,4.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,
144,Meghalaya,unknown,0.0,5.0,1.0,4.0,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,
145,Meghalaya,unknown,0.0,5.0,1.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
146,Meghalaya,unknown,0.0,1.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
147,Meghalaya,unknown,0.0,1.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,
148,Odisha,unknown,0.0,13.0,0.0,13.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,
149,Rajasthan,unknown,26.0,0.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
150,Rajasthan,unknown,-2.0,0.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
151,Rajasthan,unknown,0.0,30.0,0.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,
152,Tamil Nadu,unknown,0.0,0.0,11.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
153,Tamil Nadu,unknown,0.0,0.0,4.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
154,Telangana,unknown,0.0,78.0,0.0,78.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,
155,Telangana,unknown,0.0,73.0,0.0,73.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,
156,Telangana,unknown,0.0,73.0,0.0,73.0,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,
157,Telangana,unknown,252.0,86.0,25.0,-191.0,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,
158,Telangana,unknown,307.0,86.0,25.0,-246.0,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,
159,Telangana,unknown,316.0,86.0,25.0,-255.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,
160,Telangana,unknown,58.0,0.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
161,Telangana,unknown,93.0,7.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
162,Telangana,unknown,126.0,29.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,
163,Telangana,unknown,148.0,29.0,0.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,
164,Telangana,unknown,148.0,29.0,1.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,
165,Telangana,unknown,194.0,29.0,1.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,
166,Telangana,unknown,234.0,29.0,1.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,
167,Telangana,unknown,277.0,40.0,1.0,0.0,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,
168,Telangana,unknown,297.0,40.0,1.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,
169,Telangana,unknown,277.0,40.0,1.0,0.0,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,
170,Telangana,unknown,277.0,40.0,1.0,-238.0,2020-05-08,,,,,,,,,,,,,,,,,,,,,,,,,
171,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,
172,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,
173,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-11,,,,,,,,,,,,,,,,,,,,,,,,,
174,Telangana,unknown,278.0,40.0,2.0,-240.0,2020-05-12,,,,,,,,,,,,,,,,,,,,,,,,,
175,Telangana,unknown,395.0,40.0,4.0,-359.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,
176,Telangana,unknown,408.0,40.0,4.0,-372.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,
177,Tripura,unknown,0.0,24.0,0.0,0.0,2020-05-07,,,,,,,,,,,,,,,,,,,,,,,,,
178,Uttar Pradesh,unknown,0.0,1.0,0.0,1.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,
179,Uttar Pradesh,unknown,0.0,1.0,0.0,1.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,
180,Uttar Pradesh,unknown,48.0,81.0,5.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
181,Uttar Pradesh,unknown,0.0,1.0,0.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,
182,Uttar Pradesh,unknown,0.0,1.0,0.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,
183,Uttar Pradesh,unknown,48.0,0.0,7.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,
184,Uttar Pradesh,unknown,1.0,0.0,0.0,0.0,2020-05-06,,,,,,,,,,,,,,,,,,,,,,,,,
185,Uttar Pradesh,unknown,112.0,-4.0,0.0,-116.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,
186,Uttar Pradesh,unknown,154.0,0.0,0.0,-154.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,
187,Uttar Pradesh,unknown,2.0,0.0,0.0,-2.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,
188,Uttarakhand,unknown,3.0,3.0,0.0,0.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,
189,Uttarakhand,unknown,11.0,0.0,0.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
190,Uttarakhand,unknown,11.0,0.0,0.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
191,Uttarakhand,unknown,3.0,0.0,0.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,
192,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,
193,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,
194,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,
195,Uttarakhand,unknown,1.0,0.0,1.0,0.0,2020-05-04,,,,,,,,,,,,,,,,,,,,,,,,,
196,Uttarakhand,unknown,1.0,0.0,0.0,-1.0,2020-05-09,,,,,,,,,,,,,,,,,,,,,,,,,
197,Uttarakhand,unknown,1.0,0.0,0.0,-1.0,2020-05-10,,,,,,,,,,,,,,,,,,,,,,,,,
198,Uttarakhand,unknown,0.0,1.0,0.0,1.0,2020-05-13,,,,,,,,,,,,,,,,,,,,,,,,,
199,Uttarakhand,unknown,0.0,1.0,0.0,1.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,
200,West Bengal,unknown,0.0,365.0,0.0,365.0,2020-04-21,,,,,,,,,,,,,,,,,,,,,,,,,
201,West Bengal,unknown,0.0,35.0,0.0,35.0,2020-04-22,,,,,,,,,,,,,,,,,,,,,,,,,
202,West Bengal,unknown,0.0,68.0,0.0,68.0,2020-04-23,,,,,,,,,,,,,,,,,,,,,,,,,
203,West Bengal,unknown,103.0,126.0,18.0,5.0,2020-04-24,,,,,,,,,,,,,,,,,,,,,,,,,
204,West Bengal,unknown,103.0,183.0,18.0,62.0,2020-04-25,,,,,,,,,,,,,,,,,,,,,,,,,
205,West Bengal,unknown,105.0,223.0,20.0,98.0,2020-04-26,,,,,,,,,,,,,,,,,,,,,,,,,
206,West Bengal,unknown,105.0,261.0,20.0,136.0,2020-04-27,,,,,,,,,,,,,,,,,,,,,,,,,
207,West Bengal,unknown,109.0,309.0,22.0,0.0,2020-04-28,,,,,,,,,,,,,,,,,,,,,,,,,
208,West Bengal,unknown,119.0,337.0,22.0,0.0,2020-04-29,,,,,,,,,,,,,,,,,,,,,,,,,
209,West Bengal,unknown,124.0,370.0,33.0,0.0,2020-04-30,,,,,,,,,,,,,,,,,,,,,,,,,
210,West Bengal,unknown,139.0,407.0,33.0,0.0,2020-05-01,,,,,,,,,,,,,,,,,,,,,,,,,
211,West Bengal,unknown,139.0,407.0,48.0,0.0,2020-05-02,,,,,,,,,,,,,,,,,,,,,,,,,
212,West Bengal,unknown,151.0,534.0,50.0,0.0,2020-05-03,,,,,,,,,,,,,,,,,,,,,,,,,
213,West Bengal,unknown,0.0,1.0,0.0,0.0,2020-05-05,,,,,,,,,,,,,,,,,,,,,,,,,
214,West Bengal,unknown,0.0,1.0,0.0,1.0,2020-05-14,,,,,,,,,,,,,,,,,,,,,,,,,
215,Andaman and Nicobar Islands,nicobars,0.0,0.0,0.0,0.0,2020-05-13,Green Zone,25332.0,84.0,212.0,346.0,3151.0,120.0,190.0,685.0,0.0,134.0,70.0,1895.0,0.0,3644.0,14001.0,78.0,57.0,230.0,1991.0,193.0,1300.0,7898.0,1841.0,20.0
216,Andaman and Nicobar Islands,nicobars,0.0,0.0,0.0,0.0,2020-05-14,Green Zone,25332.0,84.0,212.0,346.0,3151.0,120.0,190.0,685.0,0.0,134.0,70.0,1895.0,0.0,3644.0,14001.0,78.0,57.0,230.0,1991.0,193.0,1300.0,7898.0,1841.0,20.0
217,Andhra Pradesh,anantapur,2.0,36.0,3.0,31.0,2020-04-21,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
218,Andhra Pradesh,anantapur,2.0,36.0,3.0,31.0,2020-04-22,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
219,Andhra Pradesh,anantapur,7.0,42.0,3.0,32.0,2020-04-23,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
220,Andhra Pradesh,anantapur,11.0,46.0,4.0,31.0,2020-04-24,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
221,Andhra Pradesh,anantapur,13.0,51.0,4.0,34.0,2020-04-25,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
222,Andhra Pradesh,anantapur,14.0,53.0,4.0,35.0,2020-04-26,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
223,Andhra Pradesh,anantapur,14.0,53.0,4.0,35.0,2020-04-27,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
224,Andhra Pradesh,anantapur,14.0,54.0,4.0,36.0,2020-04-28,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
225,Andhra Pradesh,anantapur,17.0,58.0,4.0,37.0,2020-04-29,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
226,Andhra Pradesh,anantapur,20.0,61.0,4.0,37.0,2020-04-30,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
227,Andhra Pradesh,anantapur,22.0,67.0,4.0,41.0,2020-05-01,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
228,Andhra Pradesh,anantapur,24.0,71.0,4.0,43.0,2020-05-02,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
229,Andhra Pradesh,anantapur,24.0,78.0,4.0,50.0,2020-05-03,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
230,Andhra Pradesh,anantapur,24.0,78.0,4.0,50.0,2020-05-04,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
231,Andhra Pradesh,anantapur,24.0,80.0,4.0,52.0,2020-05-05,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
232,Andhra Pradesh,anantapur,34.0,80.0,4.0,42.0,2020-05-06,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
233,Andhra Pradesh,anantapur,39.0,83.0,4.0,40.0,2020-05-07,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
234,Andhra Pradesh,anantapur,42.0,99.0,4.0,53.0,2020-05-08,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
235,Andhra Pradesh,anantapur,44.0,102.0,4.0,54.0,2020-05-09,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
236,Andhra Pradesh,anantapur,45.0,107.0,4.0,58.0,2020-05-10,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
237,Andhra Pradesh,anantapur,45.0,115.0,4.0,66.0,2020-05-11,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
238,Andhra Pradesh,anantapur,48.0,115.0,4.0,63.0,2020-05-12,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
239,Andhra Pradesh,anantapur,49.0,118.0,4.0,65.0,2020-05-13,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
240,Andhra Pradesh,anantapur,52.0,118.0,4.0,62.0,2020-05-14,Orange Zone,2310960.0,243.0,143.0,293.0,5799.0,261.0,437.0,1605.0,1417.0,150.0,176.0,3857.0,341431.0,223016.0,638033.0,14470.0,8606.0,48299.0,144214.0,9915.0,144915.0,819675.0,19130.0,213.0
241,Andhra Pradesh,chittoor,4.0,53.0,0.0,49.0,2020-04-21,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
242,Andhra Pradesh,chittoor,4.0,59.0,0.0,55.0,2020-04-22,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
243,Andhra Pradesh,chittoor,11.0,73.0,0.0,62.0,2020-04-23,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
244,Andhra Pradesh,chittoor,11.0,73.0,0.0,62.0,2020-04-24,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
245,Andhra Pradesh,chittoor,11.0,73.0,0.0,62.0,2020-04-25,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
246,Andhra Pradesh,chittoor,13.0,73.0,0.0,60.0,2020-04-26,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
247,Andhra Pradesh,chittoor,16.0,73.0,0.0,57.0,2020-04-27,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
248,Andhra Pradesh,chittoor,16.0,74.0,0.0,58.0,2020-04-28,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
249,Andhra Pradesh,chittoor,16.0,77.0,0.0,61.0,2020-04-29,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
250,Andhra Pradesh,chittoor,16.0,80.0,0.0,64.0,2020-04-30,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
251,Andhra Pradesh,chittoor,22.0,80.0,0.0,58.0,2020-05-01,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
252,Andhra Pradesh,chittoor,24.0,80.0,0.0,56.0,2020-05-02,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
253,Andhra Pradesh,chittoor,37.0,81.0,0.0,44.0,2020-05-03,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
254,Andhra Pradesh,chittoor,45.0,82.0,0.0,37.0,2020-05-04,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
255,Andhra Pradesh,chittoor,48.0,82.0,0.0,34.0,2020-05-05,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
256,Andhra Pradesh,chittoor,68.0,82.0,0.0,14.0,2020-05-06,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
257,Andhra Pradesh,chittoor,68.0,82.0,0.0,14.0,2020-05-07,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
258,Andhra Pradesh,chittoor,74.0,85.0,0.0,11.0,2020-05-08,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
259,Andhra Pradesh,chittoor,74.0,96.0,0.0,22.0,2020-05-09,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
260,Andhra Pradesh,chittoor,74.0,112.0,0.0,38.0,2020-05-10,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
261,Andhra Pradesh,chittoor,74.0,121.0,0.0,47.0,2020-05-11,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
262,Andhra Pradesh,chittoor,74.0,131.0,0.0,57.0,2020-05-12,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
263,Andhra Pradesh,chittoor,74.0,142.0,0.0,68.0,2020-05-13,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
264,Andhra Pradesh,chittoor,77.0,151.0,0.0,74.0,2020-05-14,Red Zone,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,1322.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0
265,Andhra Pradesh,eastgodavari,8.0,26.0,0.0,18.0,2020-04-21,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
266,Andhra Pradesh,eastgodavari,8.0,26.0,0.0,18.0,2020-04-22,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
267,Andhra Pradesh,eastgodavari,8.0,32.0,0.0,24.0,2020-04-23,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
268,Andhra Pradesh,eastgodavari,8.0,34.0,0.0,26.0,2020-04-24,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
269,Andhra Pradesh,eastgodavari,12.0,37.0,0.0,25.0,2020-04-25,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
270,Andhra Pradesh,eastgodavari,12.0,39.0,0.0,27.0,2020-04-26,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
271,Andhra Pradesh,eastgodavari,12.0,39.0,0.0,27.0,2020-04-27,Orange Zone,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,4149.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0
