,state,district,recovered,confirmed,deceased,active,date,Literate,Power_Parity_Above_Rs_545000,Power_Parity_Rs_150000_240000,Power_Parity_Rs_150000_330000,Total_Power_Parity,Power_Parity_Rs_425000_545000,Power_Parity_Rs_330000_545000,Power_Parity_Rs_90000_150000,Power_Parity_Rs_240000_330000,Power_Parity_Rs_330000_425000,Power_Parity_Rs_45000_150000,Urban_Households,LPG_or_PNG_Households,Other_Workers,Households_with_TV_Computer_Laptop_Telephone_mobile_phone_and_Scooter_Car,Households_with_Internet,Households_with_Computer,Households_with_Scooter_Motorcycle_Moped,Households_with_Car_Jeep_Van,Graduate_Education,Main_source_of_drinking_water_Tapwater_Households,Area,Density,Population,Classification_GreenZone,Classification_OrangeZone,Classification_RedZone,diff,BERT_label,BERT_label_1,BERT_label_2,BERT_label_3,BERT_label_4,BERT_label_5
261,Andhra Pradesh,chittoor,74.0,121.0,0.0,47.0,2020-05-11,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1,39.0,3,0,0,1,0,0
262,Andhra Pradesh,chittoor,74.0,131.0,0.0,57.0,2020-05-12,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1,46.0,3,0,0,1,0,0
263,Andhra Pradesh,chittoor,74.0,142.0,0.0,68.0,2020-05-13,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1,46.0,3,0,0,1,0,0
264,Andhra Pradesh,chittoor,77.0,151.0,0.0,74.0,2020-05-14,2667878.0,307.0,261.0,386.0,5926.0,218.0,375.0,1565.0,125.0,157.0,3835.0,395900.0,324406.0,693451.0,24934.0,13763.0,67087.0,186568.0,16296.0,246409.0,835606.0,15152.0,275.0,4174064.0,0,0,1,39.0,3,0,0,1,0,0
269,Andhra Pradesh,eastgodavari,12.0,37.0,0.0,25.0,2020-04-25,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,11.0,3,0,0,1,0,0
270,Andhra Pradesh,eastgodavari,12.0,39.0,0.0,27.0,2020-04-26,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,13.0,3,0,0,1,0,0
271,Andhra Pradesh,eastgodavari,12.0,39.0,0.0,27.0,2020-04-27,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,7.0,2,0,1,0,0,0
272,Andhra Pradesh,eastgodavari,12.0,39.0,0.0,27.0,2020-04-28,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,5.0,2,0,1,0,0,0
273,Andhra Pradesh,eastgodavari,12.0,40.0,0.0,28.0,2020-04-29,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,3.0,2,0,1,0,0,0
274,Andhra Pradesh,eastgodavari,14.0,42.0,0.0,28.0,2020-04-30,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,3.0,2,0,1,0,0,0
275,Andhra Pradesh,eastgodavari,17.0,42.0,0.0,25.0,2020-05-01,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,3.0,2,0,1,0,0,0
276,Andhra Pradesh,eastgodavari,17.0,45.0,0.0,28.0,2020-05-02,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,6.0,2,0,1,0,0,0
277,Andhra Pradesh,eastgodavari,20.0,45.0,0.0,25.0,2020-05-03,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,5.0,2,0,1,0,0,0
278,Andhra Pradesh,eastgodavari,22.0,45.0,0.0,23.0,2020-05-04,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,3.0,2,0,1,0,0,0
279,Andhra Pradesh,eastgodavari,22.0,45.0,0.0,23.0,2020-05-05,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,3.0,2,0,1,0,0,0
280,Andhra Pradesh,eastgodavari,26.0,46.0,0.0,20.0,2020-05-06,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,1.0,1,1,0,0,0,0
281,Andhra Pradesh,eastgodavari,26.0,46.0,0.0,20.0,2020-05-07,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,1.0,1,1,0,0,0,0
282,Andhra Pradesh,eastgodavari,26.0,46.0,0.0,20.0,2020-05-08,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,1.0,1,1,0,0,0,0
283,Andhra Pradesh,eastgodavari,29.0,46.0,0.0,17.0,2020-05-09,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,1.0,1,1,0,0,0,0
284,Andhra Pradesh,eastgodavari,31.0,46.0,0.0,15.0,2020-05-10,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,0.0,1,1,0,0,0,0
285,Andhra Pradesh,eastgodavari,31.0,46.0,0.0,15.0,2020-05-11,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,0.0,1,1,0,0,0,0
286,Andhra Pradesh,eastgodavari,31.0,47.0,0.0,16.0,2020-05-12,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,1.0,1,1,0,0,0,0
287,Andhra Pradesh,eastgodavari,35.0,51.0,0.0,16.0,2020-05-13,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,5.0,2,0,1,0,0,0
288,Andhra Pradesh,eastgodavari,35.0,51.0,0.0,16.0,2020-05-14,3288577.0,290.0,189.0,353.0,7211.0,286.0,481.0,1949.0,164.0,195.0,4814.0,406362.0,479914.0,753375.0,34494.0,22411.0,93784.0,232073.0,25381.0,263023.0,908806.0,10807.0,477.0,5154296.0,0,1,0,5.0,2,0,1,0,0,0
293,Andhra Pradesh,guntur,23.0,209.0,8.0,178.0,2020-04-25,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,52.0,4,0,0,0,1,0
294,Andhra Pradesh,guntur,29.0,214.0,8.0,177.0,2020-04-26,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,37.0,3,0,0,1,0,0
295,Andhra Pradesh,guntur,29.0,237.0,8.0,200.0,2020-04-27,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,42.0,3,0,0,1,0,0
296,Andhra Pradesh,guntur,39.0,254.0,8.0,207.0,2020-04-28,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,48.0,3,0,0,1,0,0
297,Andhra Pradesh,guntur,59.0,283.0,8.0,216.0,2020-04-29,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,74.0,4,0,0,0,1,0
298,Andhra Pradesh,guntur,87.0,287.0,8.0,192.0,2020-04-30,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,73.0,4,0,0,0,1,0
299,Andhra Pradesh,guntur,97.0,306.0,8.0,201.0,2020-05-01,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,69.0,4,0,0,0,1,0
300,Andhra Pradesh,guntur,97.0,308.0,8.0,203.0,2020-05-02,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,54.0,4,0,0,0,1,0
301,Andhra Pradesh,guntur,115.0,319.0,8.0,196.0,2020-05-03,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,36.0,3,0,0,1,0,0
302,Andhra Pradesh,guntur,115.0,338.0,8.0,215.0,2020-05-04,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,51.0,4,0,0,0,1,0
303,Andhra Pradesh,guntur,128.0,351.0,8.0,215.0,2020-05-05,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,45.0,3,0,0,1,0,0
304,Andhra Pradesh,guntur,129.0,363.0,8.0,226.0,2020-05-06,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,55.0,4,0,0,0,1,0
305,Andhra Pradesh,guntur,150.0,373.0,8.0,215.0,2020-05-07,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,54.0,4,0,0,0,1,0
306,Andhra Pradesh,guntur,164.0,374.0,8.0,202.0,2020-05-08,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,36.0,3,0,0,1,0,0
307,Andhra Pradesh,guntur,168.0,376.0,8.0,200.0,2020-05-09,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,25.0,3,0,0,1,0,0
308,Andhra Pradesh,guntur,176.0,382.0,8.0,198.0,2020-05-10,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,19.0,3,0,0,1,0,0
309,Andhra Pradesh,guntur,198.0,387.0,8.0,181.0,2020-05-11,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,14.0,3,0,0,1,0,0
310,Andhra Pradesh,guntur,198.0,387.0,8.0,181.0,2020-05-12,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,13.0,3,0,0,1,0,0
311,Andhra Pradesh,guntur,225.0,399.0,8.0,166.0,2020-05-13,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,23.0,3,0,0,1,0,0
312,Andhra Pradesh,guntur,246.0,404.0,8.0,150.0,2020-05-14,2960441.0,317.0,196.0,384.0,6981.0,328.0,550.0,1953.0,188.0,222.0,4610.0,513113.0,648568.0,803891.0,28457.0,19383.0,80434.0,190079.0,17424.0,221924.0,739450.0,11391.0,429.0,4887813.0,0,0,1,22.0,3,0,0,1,0,0
317,Andhra Pradesh,krishna,29.0,127.0,8.0,90.0,2020-04-25,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,44.0,3,0,0,1,0,0
318,Andhra Pradesh,krishna,29.0,177.0,8.0,140.0,2020-04-26,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,91.0,4,0,0,0,1,0
319,Andhra Pradesh,krishna,29.0,210.0,8.0,173.0,2020-04-27,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,122.0,4,0,0,0,1,0
320,Andhra Pradesh,krishna,29.0,223.0,8.0,186.0,2020-04-28,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,121.0,4,0,0,0,1,0
321,Andhra Pradesh,krishna,32.0,236.0,8.0,196.0,2020-04-29,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,109.0,4,0,0,0,1,0
322,Andhra Pradesh,krishna,32.0,246.0,8.0,206.0,2020-04-30,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,69.0,4,0,0,0,1,0
323,Andhra Pradesh,krishna,37.0,246.0,8.0,201.0,2020-05-01,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,36.0,3,0,0,1,0,0
324,Andhra Pradesh,krishna,44.0,258.0,8.0,206.0,2020-05-02,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,35.0,3,0,0,1,0,0
325,Andhra Pradesh,krishna,46.0,266.0,8.0,212.0,2020-05-03,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,30.0,3,0,0,1,0,0
326,Andhra Pradesh,krishna,46.0,278.0,8.0,224.0,2020-05-04,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,32.0,3,0,0,1,0,0
327,Andhra Pradesh,krishna,56.0,286.0,9.0,221.0,2020-05-05,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,40.0,3,0,0,1,0,0
328,Andhra Pradesh,krishna,117.0,300.0,10.0,173.0,2020-05-06,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,42.0,3,0,0,1,0,0
329,Andhra Pradesh,krishna,123.0,316.0,11.0,182.0,2020-05-07,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,50.0,3,0,0,1,0,0
330,Andhra Pradesh,krishna,126.0,322.0,11.0,185.0,2020-05-08,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,44.0,3,0,0,1,0,0
331,Andhra Pradesh,krishna,134.0,338.0,13.0,191.0,2020-05-09,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,52.0,4,0,0,0,1,0
332,Andhra Pradesh,krishna,137.0,339.0,13.0,189.0,2020-05-10,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,39.0,3,0,0,1,0,0
333,Andhra Pradesh,krishna,142.0,342.0,13.0,187.0,2020-05-11,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,26.0,3,0,0,1,0,0
334,Andhra Pradesh,krishna,177.0,346.0,14.0,155.0,2020-05-12,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,24.0,3,0,0,1,0,0
335,Andhra Pradesh,krishna,202.0,349.0,14.0,133.0,2020-05-13,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,11.0,3,0,0,1,0,0
336,Andhra Pradesh,krishna,203.0,351.0,14.0,134.0,2020-05-14,3009718.0,364.0,270.0,450.0,6983.0,313.0,531.0,2029.0,180.0,218.0,4586.0,567042.0,632890.0,843294.0,43264.0,30438.0,101450.0,212111.0,27969.0,328454.0,903992.0,8727.0,519.0,4517398.0,0,0,1,12.0,3,0,0,1,0,0
341,Andhra Pradesh,kurnool,7.0,275.0,9.0,259.0,2020-04-25,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,91.0,4,0,0,0,1,0
342,Andhra Pradesh,kurnool,31.0,279.0,9.0,239.0,2020-04-26,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,76.0,4,0,0,0,1,0
343,Andhra Pradesh,kurnool,31.0,292.0,9.0,252.0,2020-04-27,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,58.0,4,0,0,0,1,0
344,Andhra Pradesh,kurnool,43.0,332.0,9.0,280.0,2020-04-28,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,71.0,4,0,0,0,1,0
345,Andhra Pradesh,kurnool,43.0,343.0,9.0,291.0,2020-04-29,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,68.0,4,0,0,0,1,0
346,Andhra Pradesh,kurnool,43.0,386.0,9.0,334.0,2020-04-30,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,107.0,4,0,0,0,1,0
347,Andhra Pradesh,kurnool,66.0,411.0,10.0,335.0,2020-05-01,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,119.0,4,0,0,0,1,0
348,Andhra Pradesh,kurnool,66.0,436.0,10.0,360.0,2020-05-02,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,104.0,4,0,0,0,1,0
349,Andhra Pradesh,kurnool,77.0,466.0,10.0,379.0,2020-05-03,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,123.0,4,0,0,0,1,0
350,Andhra Pradesh,kurnool,86.0,491.0,10.0,395.0,2020-05-04,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,105.0,4,0,0,0,1,0
351,Andhra Pradesh,kurnool,114.0,516.0,10.0,392.0,2020-05-05,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,105.0,4,0,0,0,1,0
352,Andhra Pradesh,kurnool,153.0,533.0,11.0,369.0,2020-05-06,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,97.0,4,0,0,0,1,0
353,Andhra Pradesh,kurnool,168.0,540.0,12.0,360.0,2020-05-07,2127161.0,185.0,108.0,222.0,5301.0,199.0,333.0,1355.0,114.0,134.0,3518.0,306982.0,195001.0,620378.0,15373.0,10081.0,56478.0,118153.0,10622.0,115504.0,696977.0,17658.0,229.0,4053463.0,0,0,1,74.0,4,0,0,0,1,0
